vp, block, trial, practice, featureBias, soundBias, direction, startFeature, overlap, response, RT
11, 6, 20, 0, 3, 3, 1, 2, 1, 2, 1.000
11, 6, 21, 0, 3, 2, 1, 1, 1, 2, 0.000
11, 6, 22, 0, 2, 3, 1, 2, 1, 2, 0.000
11, 6, 23, 0, 2, 1, 2, 1, 2, 1, 0.000
11, 6, 24, 0, 1, 1, 2, 2, 1, 1, 0.000
11, 6, 25, 0, 3, 1, 1, 2, 2, 2, 0.000
11, 6, 26, 0, 2, 3, 1, 1, 2, 2, 0.000
11, 6, 27, 0, 1, 3, 1, 2, 1, 1, 0.000
11, 6, 28, 0, 1, 1, 2, 1, 2, 1, 0.000
11, 6, 29, 0, 1, 2, 2, 2, 1, 1, 0.000
11, 6, 30, 0, 2, 2, 1, 1, 1, 2, 0.000
11, 6, 31, 0, 1, 2, 1, 2, 2, 1, 0.000
11, 6, 32, 0, 1, 2, 1, 1, 2, 1, 0.000
11, 6, 33, 0, 2, 2, 2, 1, 2, 2, 0.000
11, 6, 34, 0, 1, 3, 2, 1, 2, 1, 0.000
11, 6, 35, 0, 2, 2, 1, 2, 1, 2, 0.000
11, 6, 36, 0, 3, 1, 1, 1, 1, 2, 0.000
11, 7, 1, 0, 1, 2, 1, 1, 1, 1, 0.000
11, 7, 2, 0, 2, 2, 1, 2, 1, 2, 1575.000
11, 7, 3, 0, 3, 2, 1, 2, 1, 2, 0.000
11, 7, 4, 0, 2, 1, 1, 1, 2, 1, 0.000
11, 7, 5, 0, 3, 3, 2, 2, 1, 2, 41.000
11, 7, 6, 0, 2, 1, 2, 1, 1, 1, 1898.000
11, 7, 7, 0, 1, 2, 1, 2, 2, 1, 0.000
11, 7, 8, 0, 1, 3, 1, 2, 1, 1, 0.000
11, 7, 9, 0, 1, 1, 2, 1, 2, 1, 1420.000
11, 7, 10, 0, 3, 1, 2, 1, 1, 2, 0.000
11, 7, 11, 0, 1, 3, 1, 1, 2, 1, 0.000
11, 7, 12, 0, 2, 2, 1, 1, 1, 1, 0.000
11, 7, 13, 0, 3, 2, 2, 1, 1, 2, 1248.000
11, 7, 14, 0, 2, 2, 2, 2, 2, 1, 1352.000
11, 7, 15, 0, 2, 3, 1, 2, 2, 1, 0.000
11, 7, 16, 0, 3, 1, 2, 2, 1, 2, 0.000
11, 7, 17, 0, 1, 3, 2, 2, 2, 1, 0.000
11, 7, 18, 0, 2, 2, 2, 1, 2, 1, 0.000
11, 7, 19, 0, 1, 2, 2, 1, 1, 1, 0.000
11, 7, 20, 0, 3, 2, 1, 1, 1, 2, 1486.000
11, 7, 21, 0, 3, 3, 1, 1, 2, 2, 0.000
11, 7, 22, 0, 3, 1, 1, 1, 1, 2, 1440.000
11, 7, 23, 0, 1, 1, 1, 1, 1, 2, 0.000
11, 7, 24, 0, 3, 1, 1, 2, 2, 2, 0.000
11, 7, 25, 0, 1, 3, 2, 1, 2, 1, 0.000
11, 7, 26, 0, 2, 1, 2, 2, 2, 1, 0.000
11, 7, 27, 0, 1, 1, 2, 2, 2, 1, 0.000
11, 7, 28, 0, 2, 3, 2, 1, 1, 1, 0.000
11, 7, 29, 0, 2, 1, 1, 2, 2, 1, 1253.000
11, 7, 30, 0, 1, 1, 1, 2, 1, 1, 0.000
11, 7, 31, 0, 3, 3, 1, 2, 1, 2, 957.000
11, 7, 32, 0, 2, 3, 1, 1, 1, 2, 0.000
11, 7, 33, 0, 3, 3, 2, 1, 2, 2, 0.000
11, 7, 34, 0, 1, 2, 2, 2, 2, 1, 0.000
11, 7, 35, 0, 2, 3, 2, 2, 2, 1, 0.000
11, 7, 36, 0, 3, 2, 2, 2, 2, 2, 0.000
11, 8, 1, 0, 3, 1, 2, 2, 1, 1, 0.000
11, 8, 2, 0, 1, 1, 1, 2, 1, 1, 0.000
11, 8, 3, 0, 1, 3, 1, 1, 1, 1, 0.000
11, 8, 4, 0, 2, 2, 1, 2, 1, 2, 1369.000
11, 8, 5, 0, 2, 2, 2, 2, 2, 2, 0.000
11, 8, 6, 0, 1, 2, 2, 1, 2, 1, 2.000
11, 8, 7, 0, 1, 1, 2, 1, 1, 1, 986.000
11, 8, 8, 0, 3, 2, 2, 1, 1, 2, 1254.000
11, 8, 9, 0, 1, 2, 1, 1, 1, 1, 20.000
11, 8, 10, 0, 3, 1, 1, 1, 2, 2, 0.000
11, 8, 11, 0, 2, 1, 2, 1, 2, 1, 92.000
11, 8, 12, 0, 1, 1, 2, 2, 1, 1, 0.000
11, 8, 13, 0, 3, 2, 1, 2, 2, 2, 1132.000
11, 8, 14, 0, 1, 3, 2, 1, 2, 1, 0.000
11, 8, 15, 0, 2, 3, 2, 1, 2, 1, 806.000
11, 8, 16, 0, 3, 3, 1, 2, 1, 2, 654.000
11, 8, 17, 0, 3, 3, 2, 1, 1, 2, 0.000
11, 8, 18, 0, 2, 1, 1, 2, 2, 1, 1150.000
11, 8, 19, 0, 1, 3, 1, 2, 1, 1, 0.000
11, 8, 20, 0, 3, 1, 1, 2, 1, 2, 0.000
11, 8, 21, 0, 2, 3, 1, 2, 2, 2, 0.000
11, 8, 22, 0, 1, 2, 1, 2, 2, 1, 0.000
11, 8, 23, 0, 1, 3, 2, 2, 1, 2, 33.000
11, 8, 24, 0, 2, 1, 1, 1, 2, 2, 0.000
11, 8, 25, 0, 3, 2, 2, 2, 1, 2, 0.000
11, 8, 26, 0, 1, 2, 2, 2, 2, 1, 0.000
11, 8, 27, 0, 2, 3, 1, 1, 1, 1, 0.000
11, 8, 28, 0, 3, 2, 1, 1, 2, 2, 0.000
11, 8, 29, 0, 2, 2, 2, 1, 1, 1, 0.000
11, 8, 30, 0, 3, 1, 2, 1, 1, 2, 0.000
11, 8, 31, 0, 2, 1, 2, 2, 1, 2, 1049.000
11, 8, 32, 0, 3, 3, 1, 1, 1, 2, 0.000
11, 8, 33, 0, 2, 3, 2, 2, 1, 2, 0.000
11, 8, 34, 0, 1, 1, 1, 1, 2, 1, 0.000
11, 8, 35, 0, 3, 3, 2, 2, 1, 2, 0.000
11, 8, 36, 0, 2, 2, 1, 1, 2, 1, 0.000
11, 9, 1, 0, 1, 3, 2, 1, 1, 1, 0.000
11, 9, 2, 0, 2, 1, 2, 2, 2, 9, 0.000
11, 9, 3, 0, 1, 2, 2, 1, 1, 1, 0.000
11, 9, 4, 0, 1, 3, 1, 1, 2, 1, 127.000
11, 9, 5, 0, 2, 1, 1, 1, 1, 1, 0.000
11, 9, 6, 0, 2, 3, 1, 2, 1, 1, 1376.000
11, 9, 7, 0, 3, 3, 1, 2, 1, 2, 1630.000
11, 9, 8, 0, 2, 1, 1, 2, 2, 1, 0.000
11, 9, 9, 0, 1, 1, 1, 2, 2, 1, 0.000
11, 9, 10, 0, 1, 1, 2, 2, 1, 1, 0.000
