vp, block, trial, practice, featureBias, soundBias, direction, startFeature, overlap, response, RT
1, 7, 28, 0, 3, 2, 1, 2, 2, 2, 43.000
1, 7, 29, 0, 1, 3, 2, 1, 1, 2, 0.000
1, 7, 30, 0, 2, 2, 2, 1, 2, 2, 0.000
1, 7, 31, 0, 3, 1, 2, 1, 1, 2, 0.000
1, 7, 32, 0, 1, 2, 2, 2, 2, 1, 0.000
1, 7, 33, 0, 1, 1, 2, 2, 1, 1, 0.000
1, 7, 34, 0, 1, 3, 1, 2, 2, 2, 29.000
1, 7, 35, 0, 2, 1, 2, 2, 1, 2, 0.000
1, 7, 36, 0, 1, 2, 2, 1, 1, 2, 75.000
1, 8, 1, 0, 3, 1, 2, 2, 1, 2, 108.000
1, 8, 2, 0, 3, 2, 2, 1, 2, 2, 1585.000
1, 8, 3, 0, 3, 3, 2, 2, 2, 2, 0.000
1, 8, 4, 0, 2, 2, 1, 1, 1, 2, 14.000
1, 8, 5, 0, 3, 2, 1, 2, 1, 2, 0.000
1, 8, 6, 0, 1, 1, 2, 2, 1, 1, 0.000
1, 8, 7, 0, 1, 3, 1, 2, 2, 1, 0.000
1, 8, 8, 0, 1, 2, 2, 1, 2, 1, 0.000
1, 8, 9, 0, 3, 3, 2, 1, 2, 2, 12.000
1, 8, 10, 0, 1, 3, 2, 2, 2, 2, 68.000
1, 8, 11, 0, 3, 3, 1, 2, 1, 2, 0.000
1, 8, 12, 0, 1, 1, 1, 2, 2, 1, 0.000
1, 8, 13, 0, 2, 3, 2, 1, 2, 2, 28.000
1, 8, 14, 0, 3, 2, 2, 2, 2, 2, 176.000
1, 8, 15, 0, 2, 2, 2, 2, 2, 2, 190.000
1, 8, 16, 0, 2, 1, 1, 1, 1, 1, 0.000
1, 8, 17, 0, 1, 2, 1, 1, 1, 1, 0.000
1, 8, 18, 0, 2, 3, 2, 2, 1, 1, 1462.000
1, 8, 19, 0, 2, 3, 1, 2, 2, 2, 0.000
1, 8, 20, 0, 2, 1, 2, 2, 2, 1, 1646.000
1, 8, 21, 0, 2, 2, 1, 2, 2, 2, 0.000
1, 8, 22, 0, 3, 1, 2, 1, 1, 2, 0.000
1, 8, 23, 0, 1, 3, 1, 1, 1, 1, 0.000
1, 8, 24, 0, 2, 1, 2, 1, 1, 1, 0.000
1, 8, 25, 0, 3, 3, 1, 1, 2, 2, 0.000
1, 8, 26, 0, 3, 1, 1, 2, 1, 2, 1007.000
1, 8, 27, 0, 1, 1, 2, 1, 1, 1, 0.000
1, 8, 28, 0, 3, 1, 1, 1, 2, 2, 121.000
1, 8, 29, 0, 1, 3, 2, 1, 2, 1, 0.000
1, 8, 30, 0, 1, 2, 2, 2, 1, 1, 0.000
1, 8, 31, 0, 2, 1, 1, 2, 1, 2, 0.000
1, 8, 32, 0, 2, 2, 2, 1, 1, 2, 0.000
1, 8, 33, 0, 2, 3, 1, 1, 2, 2, 0.000
1, 8, 34, 0, 1, 1, 1, 1, 1, 1, 0.000
1, 8, 35, 0, 1, 2, 1, 2, 2, 1, 0.000
1, 8, 36, 0, 3, 2, 1, 1, 2, 2, 41.000
1, 9, 1, 0, 1, 2, 1, 1, 1, 2, 1253.000
1, 9, 2, 0, 3, 2, 1, 2, 2, 2, 11.000
1, 9, 3, 0, 2, 2, 2, 2, 1, 2, 0.000
1, 9, 4, 0, 1, 3, 2, 2, 1, 1, 0.000
1, 9, 5, 0, 2, 3, 1, 2, 1, 2, 0.000
1, 9, 6, 0, 3, 2, 2, 1, 2, 2, 0.000
1, 9, 7, 0, 2, 1, 2, 2, 2, 1, 0.000
1, 9, 8, 0, 1, 3, 2, 1, 1, 1, 2100.000
1, 9, 9, 0, 3, 1, 2, 2, 2, 2, 0.000
1, 9, 10, 0, 2, 2, 1, 1, 1, 2, 0.000
1, 9, 11, 0, 2, 1, 1, 2, 1, 2, 1238.000
1, 9, 12, 0, 2, 3, 2, 2, 1, 2, 0.000
1, 9, 13, 0, 1, 2, 2, 2, 2, 1, 0.000
1, 9, 14, 0, 3, 3, 2, 1, 1, 2, 0.000
1, 9, 15, 0, 2, 2, 1, 2, 1, 2, 0.000
1, 9, 16, 0, 2, 3, 1, 1, 1, 2, 16.000
1, 9, 17, 0, 3, 1, 1, 2, 1, 2, 254.000
1, 9, 18, 0, 3, 2, 1, 1, 2, 2, 20.000
1, 9, 19, 0, 3, 1, 2, 1, 1, 2, 0.000
1, 9, 20, 0, 3, 2, 2, 2, 1, 2, 0.000
1, 9, 21, 0, 1, 2, 2, 1, 2, 1, 0.000
1, 9, 22, 0, 2, 3, 2, 1, 1, 2, 0.000
1, 9, 23, 0, 3, 3, 1, 2, 2, 2, 0.000
1, 9, 24, 0, 2, 2, 2, 1, 1, 2, 20.000
1, 9, 25, 0, 3, 3, 2, 2, 1, 2, 0.000
1, 9, 26, 0, 2, 1, 1, 1, 1, 1, 0.000
1, 9, 27, 0, 1, 3, 1, 2, 1, 1, 0.000
1, 9, 28, 0, 3, 3, 1, 1, 1, 2, 0.000
1, 9, 29, 0, 1, 3, 1, 1, 1, 1, 0.000
1, 9, 30, 0, 2, 1, 2, 1, 2, 2, 0.000
1, 9, 31, 0, 1, 1, 2, 2, 2, 1, 2317.000
1, 9, 32, 0, 1, 1, 2, 1, 1, 1, 0.000
1, 9, 33, 0, 3, 1, 1, 1, 2, 2, 0.000
1, 9, 34, 0, 1, 1, 1, 1, 2, 1, 0.000
1, 9, 35, 0, 1, 2, 1, 2, 1, 1, 0.000
1, 9, 36, 0, 1, 1, 1, 2, 2, 1, 0.000
1, 10, 1, 0, 1, 3, 1, 2, 2, 1, 0.000
1, 10, 2, 0, 2, 3, 2, 1, 2, 1, 0.000
1, 10, 3, 0, 3, 3, 2, 2, 2, 2, 0.000
1, 10, 4, 0, 1, 2, 2, 2, 1, 1, 0.000
1, 10, 5, 0, 2, 2, 1, 1, 1, 1, 0.000
1, 10, 6, 0, 2, 3, 1, 2, 1, 1, 0.000
1, 10, 7, 0, 2, 1, 1, 1, 1, 1, 1213.000
1, 10, 8, 0, 3, 3, 1, 2, 1, 2, 0.000
1, 10, 9, 0, 1, 1, 2, 1, 1, 1, 0.000
1, 10, 10, 0, 2, 2, 1, 2, 1, 1, 0.000
1, 10, 11, 0, 2, 1, 1, 2, 2, 1, 0.000
1, 10, 12, 0, 1, 3, 2, 1, 2, 1, 0.000
1, 10, 13, 0, 3, 3, 2, 1, 1, 2, 0.000
1, 10, 14, 0, 3, 1, 2, 1, 1, 2, 0.000
1, 10, 15, 0, 3, 2, 2, 2, 2, 2, 1104.000
1, 10, 16, 0, 1, 1, 1, 1, 1, 1, 92.000
1, 10, 17, 0, 1, 1, 2, 2, 2, 1, 0.000
1, 10, 18, 0, 1, 1, 1, 2, 1, 1, 0.000
1, 10, 19, 0, 2, 3, 1, 1, 2, 2, 0.000
1, 10, 20, 0, 3, 1, 2, 2, 1, 2, 0.000
1, 10, 21, 0, 2, 1, 2, 2, 1, 1, 1820.000
1, 10, 22, 0, 1, 2, 2, 1, 2, 1, 0.000
1, 10, 23, 0, 3, 1, 1, 1, 1, 2, 0.000
1, 10, 24, 0, 3, 3, 1, 1, 1, 2, 558.000
1, 10, 25, 0, 3, 1, 1, 2, 1, 2, 0.000
1, 10, 26, 0, 3, 2, 1, 1, 1, 2, 242.000
1, 10, 27, 0, 1, 3, 2, 2, 2, 1, 0.000
1, 10, 28, 0, 1, 3, 1, 1, 2, 1, 1357.000
1, 10, 29, 0, 1, 2, 1, 1, 1, 1, 191.000
1, 10, 30, 0, 2, 1, 2, 1, 2, 1, 0.000
1, 10, 31, 0, 1, 2, 1, 2, 2, 1, 0.000
1, 10, 32, 0, 3, 2, 1, 2, 1, 2, 15.000
1, 10, 33, 0, 3, 2, 2, 1, 1, 2, 197.000
1, 10, 34, 0, 2, 3, 2, 2, 1, 1, 1759.000
1, 10, 35, 0, 2, 2, 2, 2, 2, 1, 89.000
1, 10, 36, 0, 2, 2, 2, 1, 1, 1, 465.000
1, 11, 1, 0, 1, 2, 1, 2, 2, 1, 99.000
1, 11, 2, 0, 1, 3, 1, 1, 2, 1, 9.000
1, 11, 3, 0, 3, 1, 1, 2, 1, 2, 0.000
1, 11, 4, 0, 1, 3, 2, 1, 1, 2, 171.000
1, 11, 5, 0, 3, 2, 2, 2, 1, 2, 99.000
1, 11, 6, 0, 2, 2, 2, 2, 1, 1, 0.000
1, 11, 7, 0, 3, 3, 2, 2, 1, 2, 0.000
1, 11, 8, 0, 3, 3, 1, 1, 2, 2, 0.000
1, 11, 9, 0, 3, 2, 1, 2, 2, 2, 63.000
1, 11, 10, 0, 3, 2, 2, 1, 2, 2, 35.000
1, 11, 11, 0, 3, 3, 1, 2, 2, 2, 924.000
1, 11, 12, 0, 1, 1, 1, 2, 1, 1, 0.000
1, 11, 13, 0, 3, 1, 2, 1, 2, 2, 6.000
1, 11, 14, 0, 2, 1, 1, 1, 1, 1, 54.000
1, 11, 15, 0, 1, 1, 2, 1, 2, 1, 0.000
1, 11, 16, 0, 2, 3, 1, 2, 2, 2, 0.000
1, 11, 17, 0, 1, 2, 2, 2, 1, 1, 208.000
1, 11, 18, 0, 1, 3, 1, 2, 1, 1, 0.000
1, 11, 19, 0, 2, 3, 2, 2, 2, 1, 0.000
1, 11, 20, 0, 1, 2, 1, 1, 2, 1, 0.000
1, 11, 21, 0, 1, 1, 1, 1, 2, 1, 0.000
1, 11, 22, 0, 3, 3, 2, 1, 1, 2, 0.000
1, 11, 23, 0, 2, 1, 2, 1, 2, 1, 1450.000
1, 11, 24, 0, 2, 3, 1, 1, 1, 2, 154.000
1, 11, 25, 0, 2, 2, 1, 1, 1, 2, 28.000
1, 11, 26, 0, 3, 1, 2, 2, 2, 1, 176.000
1, 11, 27, 0, 2, 2, 1, 2, 1, 2, 94.000
1, 11, 28, 0, 2, 3, 2, 1, 2, 2, 140.000
1, 11, 29, 0, 2, 2, 2, 1, 1, 2, 0.000
1, 11, 30, 0, 1, 1, 2, 2, 2, 1, 0.000
1, 11, 31, 0, 3, 1, 1, 1, 1, 2, 0.000
1, 11, 32, 0, 2, 1, 1, 2, 2, 1, 0.000
1, 11, 33, 0, 1, 3, 2, 2, 1, 2, 0.000
1, 11, 34, 0, 3, 2, 1, 1, 2, 2, 11.000
1, 11, 35, 0, 1, 2, 2, 1, 1, 1, 1595.000
1, 11, 36, 0, 2, 1, 2, 2, 1, 1, 0.000
1, 12, 1, 0, 3, 1, 2, 1, 2, 1, 0.000
1, 12, 2, 0, 3, 3, 1, 1, 2, 2, 0.000
1, 12, 3, 0, 1, 2, 1, 2, 2, 1, 1225.000
1, 12, 4, 0, 1, 2, 2, 2, 1, 1, 0.000
1, 12, 5, 0, 2, 3, 1, 1, 1, 2, 0.000
1, 12, 6, 0, 1, 3, 2, 2, 1, 1, 0.000
1, 12, 7, 0, 1, 1, 2, 1, 1, 1, 0.000
1, 12, 8, 0, 2, 2, 1, 1, 1, 2, 0.000
1, 12, 9, 0, 3, 2, 1, 2, 1, 2, 0.000
1, 12, 10, 0, 2, 3, 2, 1, 2, 2, 17.000
1, 12, 11, 0, 3, 2, 1, 1, 1, 2, 0.000
1, 12, 12, 0, 1, 3, 1, 2, 1, 1, 9.000
1, 12, 13, 0, 2, 1, 2, 2, 1, 1, 33.000
1, 12, 14, 0, 1, 2, 2, 1, 1, 1, 0.000
1, 12, 15, 0, 1, 1, 1, 2, 2, 1, 1748.000
1, 12, 16, 0, 1, 1, 1, 1, 1, 1, 0.000
1, 12, 17, 0, 3, 3, 2, 1, 1, 2, 250.000
1, 12, 18, 0, 3, 1, 2, 2, 2, 2, 0.000
1, 12, 19, 0, 2, 2, 2, 1, 1, 2, 0.000
1, 12, 20, 0, 2, 2, 2, 2, 2, 1, 1982.000
1, 12, 21, 0, 3, 1, 1, 2, 1, 2, 0.000
1, 12, 22, 0, 2, 1, 1, 1, 2, 2, 86.000
1, 12, 23, 0, 1, 3, 1, 1, 1, 1, 0.000
1, 12, 24, 0, 3, 1, 1, 1, 2, 2, 1280.000
1, 12, 25, 0, 3, 2, 2, 2, 2, 2, 162.000
1, 12, 26, 0, 2, 1, 1, 2, 1, 1, 0.000
1, 12, 27, 0, 1, 1, 2, 2, 1, 1, 2254.000
1, 12, 28, 0, 3, 2, 2, 1, 2, 2, 0.000
1, 12, 29, 0, 2, 2, 1, 2, 1, 2, 0.000
1, 12, 30, 0, 2, 1, 2, 1, 1, 2, 32.000
1, 12, 31, 0, 3, 3, 1, 2, 1, 2, 20.000
1, 12, 32, 0, 2, 3, 1, 2, 2, 1, 209.000
1, 12, 33, 0, 1, 3, 2, 1, 1, 1, 81.000
1, 12, 34, 0, 3, 3, 2, 2, 1, 2, 0.000
1, 12, 35, 0, 1, 2, 1, 1, 1, 1, 0.000
1, 12, 36, 0, 2, 3, 2, 2, 1, 1, 1143.000
