vp, block, trial, practice, featureBias, soundBias, direction, startFeature, overlap, response, RT
21, 2, 33, 0, 3, 3, 1, 1, 1, 1, 2.000
21, 2, 34, 0, 1, 3, 1, 1, 2, 2, 0.000
21, 2, 35, 0, 2, 1, 1, 1, 2, 2, 1516.000
21, 2, 36, 0, 2, 3, 2, 1, 2, 1, 14.000
21, 3, 1, 0, 2, 3, 2, 1, 1, 1, 346.000
21, 3, 2, 0, 3, 1, 1, 1, 1, 1, 6.000
21, 3, 3, 0, 1, 3, 2, 1, 2, 2, 0.000
21, 3, 4, 0, 3, 2, 1, 2, 1, 1, 32.000
21, 3, 5, 0, 2, 1, 2, 2, 2, 2, 0.000
21, 3, 6, 0, 3, 1, 1, 2, 2, 1, 0.000
21, 3, 7, 0, 2, 2, 2, 1, 1, 1, 1032.000
21, 3, 8, 0, 1, 3, 2, 2, 2, 2, 44.000
21, 3, 9, 0, 2, 1, 1, 1, 2, 1, 76.000
21, 3, 10, 0, 3, 3, 2, 1, 2, 1, 3717.000
21, 3, 11, 0, 3, 2, 2, 1, 2, 1, 111.000
21, 3, 12, 0, 1, 1, 2, 2, 1, 2, 11.000
21, 3, 13, 0, 1, 2, 2, 1, 2, 2, 19.000
21, 3, 14, 0, 1, 1, 2, 1, 1, 2, 2.000
21, 3, 15, 0, 2, 3, 1, 1, 1, 1, 0.000
21, 3, 16, 0, 2, 1, 2, 1, 1, 1, 0.000
21, 3, 17, 0, 3, 3, 1, 2, 1, 1, 367.000
21, 3, 18, 0, 1, 2, 1, 1, 1, 2, 71.000
21, 3, 19, 0, 1, 1, 1, 2, 1, 2, 555.000
21, 3, 20, 0, 3, 1, 2, 2, 2, 1, 101.000
21, 3, 21, 0, 1, 2, 2, 2, 2, 2, 0.000
21, 3, 22, 0, 2, 1, 1, 2, 2, 1, 85.000
21, 3, 23, 0, 1, 2, 1, 2, 1, 2, 141.000
21, 3, 24, 0, 3, 3, 2, 2, 2, 1, 91.000
21, 3, 25, 0, 3, 2, 1, 1, 1, 1, 59.000
21, 3, 26, 0, 2, 2, 2, 2, 2, 2, 57.000
21, 3, 27, 0, 2, 2, 1, 2, 1, 1, 39.000
21, 3, 28, 0, 2, 3, 2, 2, 1, 1, 0.000
21, 3, 29, 0, 1, 3, 1, 2, 1, 2, 2.000
21, 3, 30, 0, 1, 3, 1, 1, 1, 2, 178.000
21, 3, 31, 0, 3, 3, 1, 1, 1, 1, 41.000
21, 3, 32, 0, 3, 2, 2, 2, 2, 1, 27.000
21, 3, 33, 0, 1, 1, 1, 1, 2, 2, 22.000
21, 3, 34, 0, 2, 3, 1, 2, 2, 1, 28.000
21, 3, 35, 0, 3, 1, 2, 1, 1, 1, 104.000
21, 3, 36, 0, 2, 2, 1, 1, 1, 1, 60.000
21, 4, 1, 0, 2, 2, 1, 2, 2, 1, 160.000
21, 4, 2, 0, 2, 2, 2, 2, 1, 1, 18.000
21, 4, 3, 0, 1, 2, 1, 2, 2, 2, 0.000
21, 4, 4, 0, 3, 2, 1, 2, 2, 1, 10.000
21, 4, 5, 0, 1, 3, 2, 1, 1, 2, 18.000
21, 4, 6, 0, 1, 3, 1, 2, 1, 2, 24.000
21, 4, 7, 0, 2, 3, 1, 2, 1, 1, 12.000
21, 4, 8, 0, 3, 1, 1, 1, 2, 1, 68.000
21, 4, 9, 0, 3, 3, 2, 2, 2, 1, 56.000
21, 4, 10, 0, 3, 3, 1, 1, 1, 1, 0.000
21, 4, 11, 0, 2, 1, 2, 1, 2, 1, 0.000
21, 4, 12, 0, 1, 3, 2, 2, 1, 2, 1.000
21, 4, 13, 0, 3, 3, 1, 2, 1, 1, 0.000
21, 4, 14, 0, 2, 2, 2, 1, 1, 1, 69.000
21, 4, 15, 0, 2, 3, 1, 1, 2, 1, 0.000
21, 4, 16, 0, 3, 3, 2, 1, 2, 1, 1723.000
21, 4, 17, 0, 3, 1, 2, 2, 2, 1, 35.000
21, 4, 18, 0, 3, 2, 1, 1, 1, 1, 21.000
21, 4, 19, 0, 3, 1, 1, 2, 1, 1, 0.000
21, 4, 20, 0, 1, 2, 2, 1, 1, 2, 0.000
21, 4, 21, 0, 3, 2, 2, 2, 1, 1, 0.000
21, 4, 22, 0, 1, 2, 2, 2, 2, 2, 0.000
21, 4, 23, 0, 2, 3, 2, 1, 1, 1, 0.000
21, 4, 24, 0, 1, 1, 2, 1, 2, 2, 0.000
21, 4, 25, 0, 1, 2, 1, 1, 1, 2, 39.000
21, 4, 26, 0, 1, 1, 2, 2, 1, 2, 0.000
21, 4, 27, 0, 1, 1, 1, 1, 1, 2, 3.000
21, 4, 28, 0, 2, 1, 2, 2, 1, 2, 0.000
21, 4, 29, 0, 3, 1, 2, 1, 2, 1, 2095.000
21, 4, 30, 0, 1, 1, 1, 2, 1, 2, 1773.000
21, 4, 31, 0, 3, 2, 2, 1, 2, 1, 99.000
21, 4, 32, 0, 2, 3, 2, 2, 2, 2, 0.000
21, 4, 33, 0, 1, 3, 1, 1, 1, 2, 74.000
21, 4, 34, 0, 2, 1, 1, 2, 1, 1, 13.000
21, 4, 35, 0, 2, 1, 1, 1, 1, 2, 450.000
21, 4, 36, 0, 2, 2, 1, 1, 2, 1, 2258.000
21, 5, 1, 0, 1, 2, 2, 1, 1, 2, 8.000
21, 5, 2, 0, 3, 3, 1, 2, 2, 1, 0.000
21, 5, 3, 0, 1, 3, 1, 1, 2, 2, 1738.000
21, 5, 4, 0, 3, 1, 1, 1, 2, 1, 656.000
21, 5, 5, 0, 3, 2, 1, 2, 2, 1, 46.000
21, 5, 6, 0, 1, 3, 2, 2, 1, 2, 0.000
21, 5, 7, 0, 3, 2, 2, 1, 1, 1, 280.000
21, 5, 8, 0, 2, 3, 1, 1, 1, 1, 0.000
21, 5, 9, 0, 1, 2, 2, 2, 1, 2, 0.000
21, 5, 10, 0, 1, 2, 1, 1, 1, 2, 206.000
21, 5, 11, 0, 1, 1, 1, 1, 2, 2, 0.000
21, 5, 12, 0, 2, 2, 1, 1, 2, 2, 0.000
21, 5, 13, 0, 1, 2, 1, 2, 1, 2, 0.000
21, 5, 14, 0, 2, 2, 1, 2, 2, 1, 0.000
21, 5, 15, 0, 3, 3, 2, 2, 1, 1, 0.000
21, 5, 16, 0, 3, 2, 2, 2, 1, 1, 0.000
21, 5, 17, 0, 2, 3, 1, 2, 1, 2, 9.000
21, 5, 18, 0, 2, 2, 2, 1, 2, 1, 0.000
21, 5, 19, 0, 2, 3, 2, 2, 1, 1, 179.000
21, 5, 20, 0, 1, 3, 1, 2, 2, 2, 9.000
21, 5, 21, 0, 1, 1, 1, 2, 1, 2, 1.000
21, 5, 22, 0, 2, 1, 1, 1, 2, 2, 0.000
21, 5, 23, 0, 3, 2, 1, 1, 1, 1, 213.000
21, 5, 24, 0, 3, 3, 1, 1, 2, 1, 0.000
21, 5, 25, 0, 2, 3, 2, 1, 1, 1, 1205.000
21, 5, 26, 0, 2, 1, 2, 1, 1, 1, 109.000
21, 5, 27, 0, 3, 1, 2, 2, 2, 1, 0.000
21, 5, 28, 0, 2, 1, 2, 2, 1, 2, 0.000
21, 5, 29, 0, 1, 3, 2, 1, 2, 2, 0.000
21, 5, 30, 0, 2, 1, 1, 2, 2, 2, 0.000
21, 5, 31, 0, 3, 3, 2, 1, 1, 1, 9.000
21, 5, 32, 0, 1, 1, 2, 1, 2, 2, 0.000
21, 5, 33, 0, 2, 2, 2, 2, 1, 2, 1090.000
21, 5, 34, 0, 3, 1, 2, 1, 1, 1, 1418.000
21, 5, 35, 0, 3, 1, 1, 2, 2, 1, 192.000
21, 5, 36, 0, 1, 1, 2, 2, 1, 2, 0.000
21, 6, 1, 0, 3, 1, 1, 2, 2, 1, 2.000
21, 6, 2, 0, 1, 1, 1, 1, 1, 2, 0.000
21, 6, 3, 0, 1, 2, 1, 2, 2, 2, 0.000
21, 6, 4, 0, 3, 2, 1, 1, 2, 1, 0.000
21, 6, 5, 0, 1, 2, 2, 1, 2, 2, 18.000
21, 6, 6, 0, 1, 2, 1, 1, 2, 2, 1992.000
21, 6, 7, 0, 1, 3, 1, 1, 2, 2, 0.000
21, 6, 8, 0, 2, 3, 1, 2, 1, 2, 0.000
21, 6, 9, 0, 3, 1, 2, 1, 2, 1, 0.000
21, 6, 10, 0, 1, 2, 2, 2, 2, 2, 0.000
21, 6, 11, 0, 2, 1, 1, 1, 1, 2, 36.000
21, 6, 12, 0, 2, 3, 1, 1, 1, 1, 14.000
21, 6, 13, 0, 1, 3, 1, 2, 1, 2, 0.000
21, 6, 14, 0, 3, 1, 1, 1, 2, 1, 0.000
21, 6, 15, 0, 3, 3, 1, 1, 2, 1, 39.000
21, 6, 16, 0, 2, 1, 2, 1, 2, 1, 0.000
21, 6, 17, 0, 2, 2, 1, 1, 2, 1, 0.000
21, 6, 18, 0, 1, 1, 2, 2, 2, 2, 1557.000
21, 6, 19, 0, 2, 2, 1, 2, 2, 1, 215.000
21, 6, 20, 0, 1, 3, 2, 2, 2, 2, 0.000
21, 6, 21, 0, 1, 1, 2, 1, 2, 2, 0.000
21, 6, 22, 0, 2, 1, 2, 2, 1, 2, 9.000
21, 6, 23, 0, 3, 2, 2, 2, 1, 1, 0.000
21, 6, 24, 0, 2, 2, 2, 2, 2, 1, 3.000
21, 6, 25, 0, 1, 3, 2, 1, 1, 2, 1763.000
21, 6, 26, 0, 3, 1, 2, 2, 2, 1, 1691.000
21, 6, 27, 0, 1, 1, 1, 2, 2, 2, 2155.000
21, 6, 28, 0, 3, 3, 1, 2, 1, 1, 29.000
21, 6, 29, 0, 2, 3, 2, 2, 1, 1, 25.000
21, 6, 30, 0, 3, 2, 1, 2, 1, 1, 0.000
21, 6, 31, 0, 2, 1, 1, 2, 1, 2, 23.000
21, 6, 32, 0, 3, 3, 2, 1, 2, 1, 1469.000
21, 6, 33, 0, 3, 3, 2, 2, 2, 1, 48.000
21, 6, 34, 0, 2, 3, 2, 1, 2, 1, 40.000
21, 6, 35, 0, 3, 2, 2, 1, 2, 1, 0.000
21, 6, 36, 0, 2, 2, 2, 1, 2, 1, 0.000
21, 7, 1, 0, 3, 3, 2, 1, 2, 1, 0.000
21, 7, 2, 0, 2, 1, 2, 2, 1, 2, 954.000
21, 7, 3, 0, 3, 2, 1, 1, 1, 1, 20.000
21, 7, 4, 0, 1, 3, 1, 2, 2, 2, 0.000
21, 7, 5, 0, 2, 3, 1, 2, 2, 1, 0.000
21, 7, 6, 0, 1, 1, 1, 1, 1, 2, 0.000
21, 7, 7, 0, 1, 1, 2, 2, 1, 2, 336.000
21, 7, 8, 0, 3, 2, 1, 2, 2, 1, 22.000
21, 7, 9, 0, 1, 2, 1, 2, 1, 2, 92.000
21, 7, 10, 0, 3, 3, 1, 1, 1, 1, 0.000
21, 7, 11, 0, 3, 1, 1, 1, 1, 1, 246.000
21, 7, 12, 0, 2, 1, 1, 2, 1, 2, 238.000
21, 7, 13, 0, 3, 1, 2, 1, 2, 1, 0.000
21, 7, 14, 0, 1, 1, 2, 1, 2, 2, 0.000
21, 7, 15, 0, 1, 2, 2, 1, 2, 2, 132.000
21, 7, 16, 0, 2, 3, 2, 1, 1, 1, 0.000
21, 7, 17, 0, 1, 1, 1, 2, 2, 2, 0.000
21, 7, 18, 0, 3, 1, 1, 2, 2, 1, 0.000
21, 7, 19, 0, 1, 3, 2, 2, 2, 2, 1.000
21, 7, 20, 0, 1, 3, 1, 1, 1, 2, 67.000
21, 7, 21, 0, 3, 2, 2, 2, 2, 1, 1071.000
21, 7, 22, 0, 3, 1, 2, 2, 2, 1, 59.000
21, 7, 23, 0, 2, 2, 2, 2, 2, 1, 0.000
21, 7, 24, 0, 2, 3, 2, 2, 1, 1, 27.000
21, 7, 25, 0, 2, 1, 1, 1, 2, 2, 1191.000
21, 7, 26, 0, 2, 2, 1, 2, 1, 2, 115.000
21, 7, 27, 0, 2, 2, 1, 1, 2, 1, 5.000
21, 7, 28, 0, 1, 2, 2, 2, 2, 2, 1589.000
21, 7, 29, 0, 1, 2, 1, 1, 2, 2, 0.000
21, 7, 30, 0, 2, 3, 1, 1, 1, 2, 67.000
21, 7, 31, 0, 2, 2, 2, 1, 2, 2, 79.000
21, 7, 32, 0, 3, 3, 1, 2, 1, 1, 409.000
21, 7, 33, 0, 2, 1, 2, 1, 1, 1, 0.000
21, 7, 34, 0, 1, 3, 2, 1, 1, 2, 0.000
21, 7, 35, 0, 3, 3, 2, 2, 2, 1, 29.000
21, 7, 36, 0, 3, 2, 2, 1, 2, 1, 0.000
21, 8, 1, 0, 2, 3, 1, 2, 2, 2, 0.000
21, 8, 2, 0, 3, 3, 1, 1, 2, 1, 0.000
21, 8, 3, 0, 3, 1, 2, 1, 2, 1, 0.000
21, 8, 4, 0, 2, 1, 1, 1, 1, 1, 0.000
21, 8, 5, 0, 1, 3, 2, 1, 1, 2, 4.000
21, 8, 6, 0, 1, 2, 2, 2, 2, 2, 0.000
21, 8, 7, 0, 3, 3, 2, 2, 1, 1, 0.000
21, 8, 8, 0, 1, 3, 2, 2, 2, 2, 104.000
21, 8, 9, 0, 2, 1, 2, 2, 1, 2, 1532.000
21, 8, 10, 0, 2, 2, 1, 2, 2, 1, 4.000
21, 8, 11, 0, 2, 3, 1, 1, 1, 1, 0.000
21, 8, 12, 0, 1, 3, 1, 1, 1, 2, 0.000
21, 8, 13, 0, 1, 1, 2, 1, 2, 2, 144.000
21, 8, 14, 0, 3, 1, 1, 2, 1, 1, 0.000
21, 8, 15, 0, 2, 1, 1, 2, 1, 2, 0.000
21, 8, 16, 0, 2, 2, 2, 2, 1, 2, 0.000
21, 8, 17, 0, 3, 1, 2, 2, 1, 1, 0.000
21, 8, 18, 0, 2, 1, 2, 1, 2, 1, 0.000
21, 8, 19, 0, 1, 3, 1, 2, 1, 1, 2566.000
21, 8, 20, 0, 2, 2, 2, 1, 2, 1, 0.000
21, 8, 21, 0, 3, 2, 1, 2, 1, 1, 15.000
21, 8, 22, 0, 3, 3, 2, 1, 2, 1, 0.000
21, 8, 23, 0, 1, 1, 1, 1, 2, 2, 0.000
21, 8, 24, 0, 3, 2, 1, 1, 2, 1, 617.000
21, 8, 25, 0, 2, 2, 1, 1, 2, 1, 0.000
21, 8, 26, 0, 3, 3, 1, 2, 2, 1, 0.000
21, 8, 27, 0, 3, 1, 1, 1, 2, 1, 0.000
21, 8, 28, 0, 1, 2, 2, 1, 1, 2, 0.000
21, 8, 29, 0, 3, 2, 2, 2, 1, 1, 1415.000
21, 8, 30, 0, 1, 2, 1, 2, 2, 2, 69.000
21, 8, 31, 0, 2, 3, 2, 1, 1, 1, 0.000
21, 8, 32, 0, 2, 3, 2, 2, 2, 1, 11.000
21, 8, 33, 0, 1, 1, 1, 2, 2, 2, 1635.000
21, 8, 34, 0, 1, 1, 2, 2, 2, 2, 293.000
21, 8, 35, 0, 3, 2, 2, 1, 1, 1, 1051.000
21, 8, 36, 0, 1, 2, 1, 1, 2, 2, 219.000
21, 9, 1, 0, 3, 1, 2, 2, 2, 1, 0.000
21, 9, 2, 0, 1, 1, 1, 2, 2, 2, 1976.000
21, 9, 3, 0, 2, 3, 2, 1, 1, 1, 22.000
21, 9, 4, 0, 1, 2, 2, 2, 1, 2, 2476.000
21, 9, 5, 0, 3, 2, 1, 2, 2, 1, 0.000
21, 9, 6, 0, 3, 3, 1, 1, 1, 1, 0.000
21, 9, 7, 0, 2, 3, 1, 1, 2, 1, 930.000
21, 9, 8, 0, 1, 3, 1, 1, 1, 2, 18.000
21, 9, 9, 0, 2, 2, 1, 2, 1, 2, 0.000
21, 9, 10, 0, 3, 3, 2, 2, 2, 1, 1618.000
21, 9, 11, 0, 2, 1, 1, 2, 1, 2, 0.000
21, 9, 12, 0, 1, 2, 2, 1, 2, 2, 0.000
21, 9, 13, 0, 2, 3, 2, 2, 1, 2, 44.000
21, 9, 14, 0, 3, 1, 2, 1, 2, 1, 0.000
21, 9, 15, 0, 2, 2, 1, 1, 2, 1, 0.000
21, 9, 16, 0, 1, 1, 2, 1, 1, 2, 1184.000
21, 9, 17, 0, 2, 1, 2, 1, 1, 2, 12.000
21, 9, 18, 0, 3, 2, 1, 1, 1, 1, 0.000
21, 9, 19, 0, 1, 2, 1, 1, 2, 2, 0.000
21, 9, 20, 0, 3, 3, 1, 2, 1, 1, 0.000
21, 9, 21, 0, 2, 3, 1, 2, 1, 1, 409.000
21, 9, 22, 0, 2, 1, 2, 2, 1, 2, 0.000
21, 9, 23, 0, 3, 2, 2, 2, 1, 1, 0.000
21, 9, 24, 0, 1, 3, 2, 2, 1, 2, 0.000
21, 9, 25, 0, 2, 2, 2, 1, 2, 2, 287.000
21, 9, 26, 0, 1, 3, 1, 2, 2, 2, 0.000
21, 9, 27, 0, 2, 2, 2, 2, 2, 1, 0.000
21, 9, 28, 0, 3, 3, 2, 1, 2, 1, 19.000
21, 9, 29, 0, 1, 1, 2, 2, 1, 2, 0.000
21, 9, 30, 0, 3, 1, 1, 2, 1, 1, 267.000
21, 9, 31, 0, 1, 3, 2, 1, 1, 2, 0.000
21, 9, 32, 0, 3, 2, 2, 1, 1, 1, 0.000
21, 9, 33, 0, 1, 2, 1, 2, 1, 2, 0.000
21, 9, 34, 0, 1, 1, 1, 1, 1, 2, 77.000
21, 9, 35, 0, 3, 1, 1, 1, 2, 1, 0.000
21, 9, 36, 0, 2, 1, 1, 1, 1, 2, 1233.000
21, 10, 1, 0, 3, 1, 1, 2, 1, 1, 1121.000
21, 10, 2, 0, 2, 3, 1, 2, 2, 2, 0.000
21, 10, 3, 0, 3, 1, 2, 1, 2, 1, 1460.000
21, 10, 4, 0, 1, 1, 2, 1, 2, 2, 26.000
21, 10, 5, 0, 3, 2, 2, 1, 2, 1, 14.000
21, 10, 6, 0, 1, 1, 2, 2, 1, 2, 5.000
21, 10, 7, 0, 1, 3, 2, 1, 1, 2, 332.000
21, 10, 8, 0, 1, 2, 2, 2, 1, 2, 0.000
21, 10, 9, 0, 1, 3, 2, 2, 2, 2, 0.000
21, 10, 10, 0, 1, 3, 1, 1, 2, 2, 48.000
21, 10, 11, 0, 3, 2, 1, 1, 1, 1, 144.000
21, 10, 12, 0, 1, 1, 1, 1, 1, 2, 124.000
21, 10, 13, 0, 3, 3, 2, 1, 1, 1, 0.000
21, 10, 14, 0, 3, 3, 1, 2, 1, 1, 0.000
21, 10, 15, 0, 2, 3, 2, 1, 2, 1, 0.000
21, 10, 16, 0, 2, 1, 1, 2, 2, 2, 1650.000
21, 10, 17, 0, 1, 2, 1, 1, 2, 2, 0.000
21, 10, 18, 0, 1, 2, 1, 2, 1, 2, 0.000
21, 10, 19, 0, 1, 2, 2, 1, 1, 2, 982.000
21, 10, 20, 0, 3, 3, 1, 1, 1, 1, 92.000
21, 10, 21, 0, 3, 2, 1, 2, 2, 1, 20.000
21, 10, 22, 0, 1, 3, 1, 2, 2, 2, 58.000
21, 10, 23, 0, 3, 1, 2, 2, 2, 1, 0.000
21, 10, 24, 0, 3, 3, 2, 2, 2, 1, 178.000
21, 10, 25, 0, 2, 2, 1, 2, 2, 2, 23.000
21, 10, 26, 0, 2, 2, 2, 1, 2, 2, 0.000
21, 10, 27, 0, 2, 2, 2, 2, 2, 2, 0.000
21, 10, 28, 0, 3, 2, 2, 2, 2, 1, 0.000
21, 10, 29, 0, 1, 1, 1, 2, 1, 2, 0.000
21, 10, 30, 0, 2, 1, 2, 1, 1, 2, 0.000
21, 10, 31, 0, 2, 3, 2, 2, 1, 2, 197.000
21, 10, 32, 0, 2, 1, 1, 1, 1, 2, 0.000
21, 10, 33, 0, 3, 1, 1, 1, 1, 1, 25.000
21, 10, 34, 0, 2, 3, 1, 1, 2, 1, 0.000
21, 10, 35, 0, 2, 1, 2, 2, 1, 2, 1231.000
21, 10, 36, 0, 2, 2, 1, 1, 1, 1, 3.000
21, 11, 1, 0, 3, 3, 1, 2, 2, 1, 0.000
21, 11, 2, 0, 1, 3, 2, 2, 2, 2, 775.000
21, 11, 3, 0, 2, 3, 1, 2, 1, 1, 0.000
21, 11, 4, 0, 1, 1, 1, 1, 1, 2, 0.000
21, 11, 5, 0, 3, 1, 2, 1, 1, 1, 0.000
21, 11, 6, 0, 2, 2, 1, 2, 2, 1, 0.000
21, 11, 7, 0, 3, 1, 1, 2, 2, 1, 0.000
21, 11, 8, 0, 1, 3, 2, 1, 1, 2, 0.000
21, 11, 9, 0, 1, 1, 2, 1, 2, 2, 488.000
21, 11, 10, 0, 1, 2, 1, 2, 1, 2, 0.000
21, 11, 11, 0, 3, 2, 2, 2, 2, 1, 3.000
21, 11, 12, 0, 3, 3, 2, 1, 1, 2, 0.000
21, 11, 13, 0, 2, 2, 2, 2, 1, 1, 0.000
21, 11, 14, 0, 3, 1, 1, 1, 1, 1, 0.000
21, 11, 15, 0, 2, 1, 2, 2, 1, 1, 0.000
21, 11, 16, 0, 3, 2, 1, 2, 1, 1, 0.000
21, 11, 17, 0, 2, 3, 2, 2, 2, 1, 0.000
21, 11, 18, 0, 2, 3, 2, 1, 1, 1, 1270.000
21, 11, 19, 0, 3, 2, 1, 1, 1, 1, 2.000
21, 11, 20, 0, 2, 1, 1, 2, 2, 1, 52.000
21, 11, 21, 0, 2, 3, 1, 1, 2, 1, 0.000
21, 11, 22, 0, 3, 3, 2, 2, 1, 1, 0.000
21, 11, 23, 0, 1, 1, 2, 2, 1, 2, 0.000
21, 11, 24, 0, 2, 2, 1, 1, 2, 1, 0.000
21, 11, 25, 0, 2, 1, 1, 1, 2, 1, 4.000
21, 11, 26, 0, 1, 3, 1, 1, 1, 2, 36.000
21, 11, 27, 0, 3, 1, 2, 2, 2, 1, 0.000
21, 11, 28, 0, 3, 3, 1, 1, 1, 1, 0.000
21, 11, 29, 0, 1, 2, 1, 1, 2, 2, 10.000
21, 11, 30, 0, 1, 3, 1, 2, 2, 2, 18.000
21, 11, 31, 0, 1, 2, 2, 1, 2, 2, 487.000
21, 11, 32, 0, 1, 2, 2, 2, 1, 2, 0.000
21, 11, 33, 0, 2, 1, 2, 1, 1, 2, 0.000
21, 11, 34, 0, 3, 2, 2, 1, 2, 1, 0.000
21, 11, 35, 0, 2, 2, 2, 1, 1, 1, 0.000
21, 11, 36, 0, 1, 1, 1, 2, 1, 2, 1143.000
21, 12, 1, 0, 2, 1, 2, 1, 2, 2, 0.000
21, 12, 2, 0, 1, 1, 1, 1, 1, 2, 669.000
21, 12, 3, 0, 3, 3, 1, 1, 1, 1, 65.000
21, 12, 4, 0, 3, 2, 1, 2, 1, 1, 61.000
21, 12, 5, 0, 1, 2, 2, 1, 1, 2, 947.000
21, 12, 6, 0, 1, 2, 1, 1, 2, 2, 391.000
21, 12, 7, 0, 2, 1, 1, 2, 1, 2, 307.000
21, 12, 8, 0, 3, 1, 2, 2, 1, 1, 159.000
21, 12, 9, 0, 3, 1, 2, 1, 2, 1, 25.000
21, 12, 10, 0, 3, 1, 1, 1, 1, 1, 21.000
21, 12, 11, 0, 3, 2, 2, 1, 1, 1, 0.000
21, 12, 12, 0, 1, 2, 2, 2, 2, 2, 0.000
21, 12, 13, 0, 1, 2, 1, 2, 1, 2, 254.000
21, 12, 14, 0, 2, 3, 2, 2, 2, 2, 404.000
21, 12, 15, 0, 1, 1, 2, 1, 2, 2, 0.000
21, 12, 16, 0, 1, 1, 1, 2, 2, 2, 0.000
21, 12, 17, 0, 1, 3, 1, 2, 2, 2, 152.000
21, 12, 18, 0, 2, 1, 1, 1, 1, 2, 172.000
21, 12, 19, 0, 3, 1, 1, 2, 1, 1, 60.000
21, 12, 20, 0, 2, 2, 2, 2, 2, 2, 922.000
21, 12, 21, 0, 3, 2, 2, 2, 1, 1, 0.000
21, 12, 22, 0, 1, 3, 2, 2, 1, 2, 0.000
21, 12, 23, 0, 1, 3, 2, 1, 2, 2, 622.000
21, 12, 24, 0, 1, 3, 1, 1, 2, 2, 0.000
21, 12, 25, 0, 2, 2, 1, 1, 1, 1, 38.000
21, 12, 26, 0, 3, 3, 1, 2, 2, 1, 32.000
21, 12, 27, 0, 3, 2, 1, 1, 2, 1, 28.000
21, 12, 28, 0, 2, 3, 1, 2, 1, 1, 40.000
21, 12, 29, 0, 2, 3, 2, 1, 1, 1, 0.000
21, 12, 30, 0, 3, 3, 2, 2, 2, 1, 0.000
21, 12, 31, 0, 3, 3, 2, 1, 1, 1, 0.000
21, 12, 32, 0, 2, 3, 1, 1, 2, 1, 0.000
21, 12, 33, 0, 2, 1, 2, 2, 1, 2, 9.000
21, 12, 34, 0, 1, 1, 2, 2, 2, 2, 25.000
21, 12, 35, 0, 2, 2, 1, 2, 2, 1, 37.000
21, 12, 36, 0, 2, 2, 2, 1, 1, 2, 39.000
