vp, block, trial, practice, featureBias, soundBias, direction, startFeature, overlap, response, RT
18, 2, 24, 0, 1, 2, 2, 2, 1, 1, 1329.000
18, 2, 25, 0, 3, 2, 1, 2, 1, 1, 425.000
18, 2, 26, 0, 1, 3, 2, 2, 2, 2, 837.000
18, 2, 27, 0, 3, 3, 1, 1, 2, 1, 383.000
18, 2, 28, 0, 3, 1, 2, 2, 1, 1, 939.000
18, 2, 29, 0, 3, 2, 2, 1, 2, 1, 2145.000
18, 2, 30, 0, 2, 2, 2, 2, 2, 1, 2909.000
18, 2, 31, 0, 1, 1, 2, 2, 1, 1, 233.000
18, 2, 32, 0, 2, 1, 2, 1, 2, 1, 83.000
18, 2, 33, 0, 2, 2, 1, 1, 1, 1, 5059.000
18, 2, 34, 0, 2, 3, 2, 1, 1, 1, 289.000
18, 2, 35, 0, 3, 2, 1, 1, 1, 1, 0.000
18, 2, 36, 0, 1, 2, 1, 1, 1, 2, 1203.000
18, 3, 1, 0, 2, 2, 2, 2, 2, 1, 219.000
18, 3, 2, 0, 2, 1, 2, 1, 1, 1, 392.000
18, 3, 3, 0, 3, 3, 1, 1, 2, 1, 2644.000
18, 3, 4, 0, 1, 1, 1, 2, 1, 2, 788.000
18, 3, 5, 0, 1, 2, 1, 2, 2, 2, 0.000
18, 3, 6, 0, 3, 2, 1, 2, 2, 1, 298.000
18, 3, 7, 0, 3, 2, 2, 1, 2, 1, 1488.000
18, 3, 8, 0, 1, 1, 2, 1, 2, 2, 624.000
18, 3, 9, 0, 3, 1, 1, 1, 1, 1, 780.000
18, 3, 10, 0, 1, 3, 2, 2, 2, 2, 946.000
18, 3, 11, 0, 2, 1, 1, 1, 1, 2, 446.000
18, 3, 12, 0, 1, 2, 2, 1, 1, 2, 846.000
18, 3, 13, 0, 3, 1, 2, 2, 2, 1, 390.000
18, 3, 14, 0, 2, 2, 1, 1, 2, 1, 2682.000
18, 3, 15, 0, 3, 1, 1, 2, 1, 1, 0.000
18, 3, 16, 0, 1, 2, 1, 1, 2, 2, 630.000
18, 3, 17, 0, 3, 3, 2, 1, 1, 1, 250.000
18, 3, 18, 0, 2, 1, 1, 2, 1, 1, 777.000
18, 3, 19, 0, 3, 3, 1, 2, 2, 1, 0.000
18, 3, 20, 0, 1, 2, 2, 2, 1, 2, 689.000
18, 3, 21, 0, 2, 3, 1, 2, 2, 1, 649.000
18, 3, 22, 0, 3, 2, 2, 2, 1, 1, 1849.000
18, 3, 23, 0, 2, 3, 2, 1, 2, 1, 0.000
18, 3, 24, 0, 2, 2, 1, 2, 1, 1, 2323.000
18, 3, 25, 0, 1, 3, 1, 1, 2, 2, 907.000
18, 3, 26, 0, 1, 3, 2, 1, 2, 2, 575.000
18, 3, 27, 0, 1, 1, 1, 1, 1, 2, 4509.000
18, 3, 28, 0, 2, 1, 2, 2, 2, 2, 945.000
18, 3, 29, 0, 1, 1, 2, 2, 1, 2, 0.000
18, 3, 30, 0, 3, 3, 2, 2, 2, 1, 303.000
18, 3, 31, 0, 2, 3, 2, 2, 2, 1, 2419.000
18, 3, 32, 0, 2, 3, 1, 1, 2, 1, 3057.000
18, 3, 33, 0, 3, 1, 2, 1, 2, 1, 0.000
18, 3, 34, 0, 3, 2, 1, 1, 1, 1, 1105.000
18, 3, 35, 0, 2, 2, 2, 1, 2, 1, 0.000
18, 3, 36, 0, 1, 3, 1, 2, 1, 2, 687.000
18, 4, 1, 0, 2, 3, 1, 2, 1, 1, 966.000
18, 4, 2, 0, 2, 3, 1, 1, 2, 1, 1598.000
18, 4, 3, 0, 3, 3, 2, 2, 1, 1, 1672.000
18, 4, 4, 0, 1, 2, 1, 2, 2, 1, 1708.000
18, 4, 5, 0, 1, 2, 1, 1, 2, 2, 1432.000
18, 4, 6, 0, 1, 3, 2, 2, 2, 2, 0.000
18, 4, 7, 0, 3, 3, 1, 2, 1, 1, 342.000
18, 4, 8, 0, 2, 3, 2, 2, 2, 1, 980.000
18, 4, 9, 0, 1, 3, 1, 2, 2, 1, 274.000
18, 4, 10, 0, 2, 1, 1, 2, 2, 1, 1756.000
18, 4, 11, 0, 2, 2, 1, 2, 1, 1, 2845.000
18, 4, 12, 0, 3, 2, 2, 2, 2, 1, 62.000
18, 4, 13, 0, 1, 1, 1, 1, 2, 2, 12.000
18, 4, 14, 0, 3, 1, 1, 2, 2, 1, 156.000
18, 4, 15, 0, 2, 1, 2, 2, 2, 1, 0.000
18, 4, 16, 0, 2, 1, 1, 1, 1, 1, 2287.000
18, 4, 17, 0, 1, 1, 1, 2, 1, 2, 2895.000
18, 4, 18, 0, 3, 2, 2, 1, 2, 1, 757.000
18, 4, 19, 0, 3, 3, 1, 1, 1, 1, 935.000
18, 4, 20, 0, 3, 2, 1, 2, 1, 1, 2709.000
18, 4, 21, 0, 1, 3, 2, 1, 1, 2, 33.000
18, 4, 22, 0, 3, 1, 2, 1, 2, 1, 4123.000
18, 4, 23, 0, 1, 1, 2, 1, 2, 2, 1715.000
18, 4, 24, 0, 3, 1, 1, 1, 2, 1, 0.000
18, 4, 25, 0, 3, 3, 2, 1, 2, 1, 783.000
18, 4, 26, 0, 2, 3, 2, 1, 1, 1, 3531.000
18, 4, 27, 0, 1, 2, 2, 1, 2, 2, 107.000
18, 4, 28, 0, 2, 1, 2, 1, 1, 1, 0.000
18, 4, 29, 0, 1, 3, 1, 1, 1, 1, 232.000
18, 4, 30, 0, 1, 1, 2, 2, 2, 2, 4588.000
18, 4, 31, 0, 2, 2, 1, 1, 2, 1, 0.000
18, 4, 32, 0, 3, 2, 1, 1, 1, 1, 3130.000
18, 4, 33, 0, 3, 1, 2, 2, 1, 1, 1914.000
18, 4, 34, 0, 1, 2, 2, 2, 2, 2, 0.000
18, 4, 35, 0, 2, 2, 2, 1, 2, 1, 1886.000
18, 4, 36, 0, 2, 2, 2, 2, 2, 1, 542.000
18, 5, 1, 0, 2, 1, 2, 2, 2, 1, 0.000
18, 5, 2, 0, 2, 2, 1, 2, 1, 1, 2314.000
18, 5, 3, 0, 3, 3, 2, 2, 2, 1, 700.000
18, 5, 4, 0, 1, 2, 1, 1, 2, 2, 5042.000
18, 5, 5, 0, 3, 2, 1, 2, 1, 1, 2483.000
18, 5, 6, 0, 2, 1, 1, 2, 1, 1, 0.000
18, 5, 7, 0, 1, 3, 2, 2, 2, 2, 0.000
18, 5, 8, 0, 3, 2, 1, 1, 1, 1, 559.000
18, 5, 9, 0, 2, 1, 2, 1, 2, 1, 553.000
18, 5, 10, 0, 1, 3, 1, 2, 2, 2, 1875.000
18, 5, 11, 0, 2, 3, 1, 2, 1, 1, 461.000
18, 5, 12, 0, 2, 1, 1, 1, 2, 1, 627.000
18, 5, 13, 0, 3, 3, 1, 2, 2, 1, 1215.000
18, 5, 14, 0, 3, 2, 2, 1, 1, 1, 93.000
18, 5, 15, 0, 1, 1, 2, 1, 2, 2, 0.000
18, 5, 16, 0, 1, 2, 2, 2, 2, 2, 605.000
18, 5, 17, 0, 3, 1, 1, 1, 1, 1, 45.000
18, 5, 18, 0, 3, 3, 2, 1, 2, 1, 181.000
18, 5, 19, 0, 1, 3, 2, 1, 2, 2, 155.000
18, 5, 20, 0, 2, 2, 2, 2, 2, 2, 493.000
18, 5, 21, 0, 2, 2, 2, 1, 2, 2, 413.000
18, 5, 22, 0, 2, 2, 1, 1, 2, 1, 0.000
18, 5, 23, 0, 3, 3, 1, 1, 2, 1, 77.000
18, 5, 24, 0, 2, 3, 2, 2, 2, 2, 126.000
18, 5, 25, 0, 3, 1, 1, 2, 2, 1, 1007.000
18, 5, 26, 0, 2, 3, 2, 1, 1, 1, 998.000
18, 5, 27, 0, 1, 3, 1, 1, 1, 2, 232.000
18, 5, 28, 0, 3, 1, 2, 2, 1, 1, 0.000
18, 5, 29, 0, 1, 1, 2, 2, 1, 2, 2068.000
18, 5, 30, 0, 3, 2, 2, 2, 1, 1, 8.000
18, 5, 31, 0, 1, 2, 1, 2, 1, 2, 1800.000
18, 5, 32, 0, 1, 2, 2, 1, 1, 2, 146.000
18, 5, 33, 0, 3, 1, 2, 1, 2, 1, 798.000
18, 5, 34, 0, 1, 1, 1, 2, 2, 2, 400.000
18, 5, 35, 0, 1, 1, 1, 1, 2, 2, 418.000
18, 5, 36, 0, 2, 3, 1, 1, 2, 1, 472.000
18, 6, 1, 0, 1, 2, 1, 2, 2, 2, 0.000
18, 6, 2, 0, 1, 3, 2, 1, 2, 2, 2446.000
18, 6, 3, 0, 1, 1, 2, 1, 2, 2, 382.000
18, 6, 4, 0, 3, 3, 2, 2, 2, 1, 0.000
18, 6, 5, 0, 3, 1, 1, 2, 1, 1, 13.000
18, 6, 6, 0, 1, 1, 1, 1, 2, 2, 211.000
18, 6, 7, 0, 1, 1, 2, 2, 2, 2, 364.000
18, 6, 8, 0, 2, 2, 2, 2, 1, 1, 35.000
18, 6, 9, 0, 3, 3, 2, 1, 1, 1, 109.000
18, 6, 10, 0, 1, 2, 2, 1, 1, 2, 0.000
18, 6, 11, 0, 2, 3, 2, 2, 2, 1, 123.000
18, 6, 12, 0, 3, 2, 2, 2, 2, 1, 2299.000
18, 6, 13, 0, 3, 1, 1, 1, 1, 1, 441.000
18, 6, 14, 0, 3, 2, 1, 2, 1, 1, 251.000
18, 6, 15, 0, 3, 3, 1, 1, 1, 1, 179.000
18, 6, 16, 0, 1, 2, 2, 2, 2, 1, 81.000
18, 6, 17, 0, 1, 3, 2, 2, 2, 1, 4803.000
18, 6, 18, 0, 2, 2, 2, 1, 2, 1, 2715.000
18, 6, 19, 0, 3, 1, 2, 2, 2, 1, 389.000
18, 6, 20, 0, 2, 3, 2, 1, 2, 1, 481.000
18, 6, 21, 0, 1, 3, 1, 2, 1, 2, 523.000
18, 6, 22, 0, 2, 2, 1, 1, 1, 1, 836.000
18, 6, 23, 0, 2, 2, 1, 2, 2, 1, 622.000
18, 6, 24, 0, 1, 1, 1, 2, 2, 2, 588.000
18, 6, 25, 0, 2, 1, 1, 2, 2, 1, 392.000
18, 6, 26, 0, 2, 3, 1, 1, 1, 1, 1564.000
18, 6, 27, 0, 3, 2, 1, 1, 2, 1, 660.000
18, 6, 28, 0, 2, 1, 1, 1, 1, 1, 714.000
18, 6, 29, 0, 3, 1, 2, 1, 2, 1, 844.000
18, 6, 30, 0, 2, 1, 2, 2, 2, 1, 316.000
18, 6, 31, 0, 3, 3, 1, 2, 1, 1, 486.000
18, 6, 32, 0, 1, 3, 1, 1, 1, 2, 126.000
18, 6, 33, 0, 2, 1, 2, 1, 1, 1, 310.000
18, 6, 34, 0, 1, 2, 1, 1, 2, 2, 114.000
18, 6, 35, 0, 3, 2, 2, 1, 2, 1, 0.000
18, 6, 36, 0, 2, 3, 1, 2, 2, 1, 2638.000
18, 7, 1, 0, 3, 1, 2, 2, 2, 1, 2038.000
18, 7, 2, 0, 2, 2, 1, 1, 2, 1, 383.000
18, 7, 3, 0, 2, 1, 1, 2, 2, 1, 51.000
18, 7, 4, 0, 1, 2, 1, 2, 2, 2, 3339.000
18, 7, 5, 0, 2, 1, 1, 1, 1, 1, 745.000
18, 7, 6, 0, 2, 3, 1, 1, 1, 1, 373.000
18, 7, 7, 0, 1, 1, 2, 2, 2, 2, 0.000
18, 7, 8, 0, 1, 2, 2, 1, 1, 2, 445.000
18, 7, 9, 0, 3, 2, 2, 1, 1, 1, 5173.000
18, 7, 10, 0, 3, 2, 2, 2, 1, 1, 379.000
18, 7, 11, 0, 1, 1, 1, 2, 2, 2, 729.000
18, 7, 12, 0, 2, 3, 2, 1, 2, 1, 945.000
18, 7, 13, 0, 2, 3, 2, 2, 1, 1, 485.000
18, 7, 14, 0, 3, 1, 1, 1, 2, 1, 477.000
18, 7, 15, 0, 3, 3, 1, 2, 2, 1, 631.000
18, 7, 16, 0, 1, 3, 2, 1, 2, 2, 67.000
18, 7, 17, 0, 1, 3, 2, 2, 1, 2, 559.000
18, 7, 18, 0, 2, 2, 2, 2, 2, 1, 88.000
18, 7, 19, 0, 3, 1, 2, 1, 1, 1, 64.000
18, 7, 20, 0, 2, 2, 1, 2, 2, 1, 852.000
18, 7, 21, 0, 1, 2, 2, 2, 1, 2, 68.000
18, 7, 22, 0, 3, 3, 1, 1, 2, 1, 160.000
18, 7, 23, 0, 1, 1, 1, 1, 2, 2, 346.000
18, 7, 24, 0, 1, 2, 1, 1, 2, 2, 406.000
18, 7, 25, 0, 3, 2, 1, 2, 1, 1, 214.000
18, 7, 26, 0, 3, 1, 1, 2, 1, 1, 0.000
18, 7, 27, 0, 3, 3, 2, 2, 1, 1, 318.000
18, 7, 28, 0, 1, 1, 2, 1, 1, 2, 264.000
18, 7, 29, 0, 1, 3, 1, 1, 2, 2, 364.000
18, 7, 30, 0, 2, 1, 2, 1, 1, 1, 1452.000
18, 7, 31, 0, 2, 2, 2, 1, 1, 1, 348.000
18, 7, 32, 0, 1, 3, 1, 2, 1, 2, 680.000
18, 7, 33, 0, 3, 3, 2, 1, 2, 1, 330.000
18, 7, 34, 0, 2, 3, 1, 2, 2, 1, 298.000
18, 7, 35, 0, 2, 1, 2, 2, 2, 1, 672.000
18, 7, 36, 0, 3, 2, 1, 1, 2, 1, 132.000
18, 8, 1, 0, 1, 3, 2, 2, 2, 2, 2229.000
18, 8, 2, 0, 1, 1, 1, 2, 1, 2, 481.000
18, 8, 3, 0, 3, 3, 1, 1, 1, 1, 171.000
18, 8, 4, 0, 1, 2, 1, 2, 1, 2, 315.000
18, 8, 5, 0, 2, 1, 2, 1, 1, 1, 533.000
18, 8, 6, 0, 2, 1, 1, 1, 2, 2, 99.000
18, 8, 7, 0, 3, 2, 2, 2, 1, 1, 369.000
18, 8, 8, 0, 1, 1, 1, 1, 2, 2, 217.000
18, 8, 9, 0, 1, 2, 2, 1, 1, 2, 0.000
18, 8, 10, 0, 1, 3, 1, 2, 1, 2, 409.000
18, 8, 11, 0, 3, 1, 1, 2, 1, 1, 361.000
18, 8, 12, 0, 2, 3, 1, 2, 1, 1, 491.000
18, 8, 13, 0, 2, 3, 2, 2, 1, 1, 2827.000
18, 8, 14, 0, 1, 2, 1, 1, 2, 2, 2567.000
18, 8, 15, 0, 1, 3, 1, 1, 2, 2, 326.000
18, 8, 16, 0, 2, 3, 1, 1, 1, 1, 286.000
18, 8, 17, 0, 3, 3, 2, 1, 2, 1, 350.000
18, 8, 18, 0, 1, 3, 2, 1, 1, 2, 522.000
18, 8, 19, 0, 2, 1, 1, 2, 1, 2, 1610.000
18, 8, 20, 0, 3, 3, 1, 2, 2, 1, 370.000
18, 8, 21, 0, 1, 1, 2, 1, 2, 2, 0.000
18, 8, 22, 0, 3, 2, 1, 1, 1, 1, 116.000
18, 8, 23, 0, 2, 2, 2, 1, 2, 1, 62.000
18, 8, 24, 0, 3, 2, 1, 2, 1, 1, 3332.000
18, 8, 25, 0, 1, 2, 2, 2, 1, 2, 364.000
18, 8, 26, 0, 3, 1, 2, 2, 1, 1, 276.000
18, 8, 27, 0, 2, 2, 2, 2, 1, 1, 366.000
18, 8, 28, 0, 3, 1, 1, 1, 1, 1, 30.000
18, 8, 29, 0, 2, 2, 1, 1, 2, 1, 802.000
18, 8, 30, 0, 3, 1, 2, 1, 1, 1, 356.000
18, 8, 31, 0, 2, 1, 2, 2, 1, 1, 398.000
18, 8, 32, 0, 3, 3, 2, 2, 2, 1, 392.000
18, 8, 33, 0, 3, 2, 2, 1, 1, 1, 636.000
18, 8, 34, 0, 2, 3, 2, 1, 2, 1, 653.000
18, 8, 35, 0, 2, 2, 1, 2, 2, 1, 371.000
18, 8, 36, 0, 1, 1, 2, 2, 2, 2, 0.000
18, 9, 1, 0, 1, 1, 2, 2, 1, 2, 1099.000
18, 9, 2, 0, 3, 3, 1, 1, 1, 1, 281.000
18, 9, 3, 0, 1, 1, 2, 1, 2, 2, 91.000
18, 9, 4, 0, 2, 3, 1, 1, 1, 1, 203.000
18, 9, 5, 0, 1, 3, 2, 1, 1, 2, 403.000
18, 9, 6, 0, 1, 2, 2, 2, 2, 2, 2595.000
18, 9, 7, 0, 3, 3, 1, 2, 2, 1, 157.000
18, 9, 8, 0, 2, 1, 2, 2, 1, 2, 111.000
18, 9, 9, 0, 2, 1, 2, 1, 2, 1, 0.000
18, 9, 10, 0, 1, 2, 1, 1, 1, 2, 0.000
18, 9, 11, 0, 2, 2, 2, 2, 1, 1, 135.000
18, 9, 12, 0, 2, 1, 1, 1, 1, 1, 269.000
18, 9, 13, 0, 3, 1, 1, 2, 1, 1, 424.000
18, 9, 14, 0, 1, 3, 2, 2, 2, 2, 373.000
18, 9, 15, 0, 1, 2, 2, 1, 1, 2, 333.000
18, 9, 16, 0, 3, 1, 1, 1, 2, 1, 356.000
18, 9, 17, 0, 2, 1, 1, 2, 2, 1, 382.000
18, 9, 18, 0, 2, 3, 2, 1, 1, 1, 252.000
18, 9, 19, 0, 3, 2, 1, 1, 2, 1, 0.000
18, 9, 20, 0, 1, 2, 1, 2, 1, 2, 0.000
18, 9, 21, 0, 3, 3, 2, 2, 2, 1, 48.000
18, 9, 22, 0, 2, 3, 1, 2, 2, 1, 320.000
18, 9, 23, 0, 1, 3, 1, 1, 1, 2, 346.000
18, 9, 24, 0, 2, 2, 1, 2, 1, 1, 302.000
18, 9, 25, 0, 1, 3, 1, 2, 1, 2, 348.000
18, 9, 26, 0, 3, 1, 2, 2, 1, 1, 384.000
18, 9, 27, 0, 2, 3, 2, 2, 2, 1, 308.000
18, 9, 28, 0, 1, 1, 1, 2, 2, 2, 0.000
18, 9, 29, 0, 2, 2, 2, 1, 1, 1, 466.000
18, 9, 30, 0, 3, 2, 2, 2, 2, 1, 366.000
18, 9, 31, 0, 3, 1, 2, 1, 1, 1, 942.000
18, 9, 32, 0, 3, 2, 2, 1, 1, 1, 732.000
18, 9, 33, 0, 3, 3, 2, 1, 2, 1, 764.000
18, 9, 34, 0, 1, 1, 1, 1, 1, 2, 116.000
18, 9, 35, 0, 3, 2, 1, 2, 1, 1, 142.000
18, 9, 36, 0, 2, 2, 1, 1, 2, 1, 75.000
18, 10, 1, 0, 2, 1, 2, 1, 2, 1, 0.000
18, 10, 2, 0, 2, 2, 2, 2, 2, 1, 63.000
18, 10, 3, 0, 1, 3, 2, 2, 1, 2, 0.000
18, 10, 4, 0, 3, 1, 1, 2, 1, 1, 0.000
18, 10, 5, 0, 2, 2, 1, 1, 1, 1, 207.000
18, 10, 6, 0, 1, 2, 2, 2, 1, 2, 327.000
18, 10, 7, 0, 2, 2, 1, 2, 1, 1, 455.000
18, 10, 8, 0, 1, 2, 1, 1, 1, 2, 301.000
18, 10, 9, 0, 3, 1, 2, 2, 2, 1, 299.000
18, 10, 10, 0, 1, 3, 2, 1, 2, 2, 377.000
18, 10, 11, 0, 3, 3, 2, 2, 2, 1, 351.000
18, 10, 12, 0, 3, 3, 2, 1, 2, 1, 451.000
18, 10, 13, 0, 1, 3, 1, 2, 1, 2, 259.000
18, 10, 14, 0, 3, 3, 1, 2, 1, 1, 329.000
18, 10, 15, 0, 1, 2, 2, 1, 2, 2, 545.000
18, 10, 16, 0, 2, 3, 2, 2, 2, 1, 653.000
18, 10, 17, 0, 1, 3, 1, 1, 1, 2, 349.000
18, 10, 18, 0, 3, 1, 2, 1, 1, 1, 313.000
18, 10, 19, 0, 2, 2, 2, 1, 1, 1, 341.000
18, 10, 20, 0, 2, 1, 1, 1, 1, 1, 346.000
18, 10, 21, 0, 3, 2, 1, 1, 1, 1, 278.000
18, 10, 22, 0, 1, 1, 1, 2, 1, 2, 128.000
18, 10, 23, 0, 3, 2, 1, 2, 2, 1, 0.000
18, 10, 24, 0, 3, 2, 2, 1, 2, 1, 2258.000
18, 10, 25, 0, 3, 3, 1, 1, 1, 1, 0.000
18, 10, 26, 0, 2, 3, 2, 1, 2, 1, 0.000
18, 10, 27, 0, 2, 3, 1, 1, 1, 1, 84.000
18, 10, 28, 0, 1, 1, 1, 1, 2, 2, 1116.000
18, 10, 29, 0, 2, 3, 1, 2, 1, 1, 254.000
18, 10, 30, 0, 2, 1, 2, 2, 2, 1, 1132.000
18, 10, 31, 0, 1, 1, 2, 1, 1, 2, 460.000
18, 10, 32, 0, 1, 1, 2, 2, 1, 2, 442.000
18, 10, 33, 0, 2, 1, 1, 2, 1, 2, 548.000
18, 10, 34, 0, 1, 2, 1, 2, 2, 2, 576.000
18, 10, 35, 0, 3, 1, 1, 1, 2, 1, 182.000
18, 10, 36, 0, 3, 2, 2, 2, 2, 1, 180.000
18, 11, 1, 0, 2, 3, 2, 1, 2, 1, 127.000
18, 11, 2, 0, 3, 3, 1, 2, 1, 1, 2503.000
18, 11, 3, 0, 2, 1, 1, 1, 1, 1, 3171.000
18, 11, 4, 0, 2, 1, 2, 1, 1, 1, 115.000
18, 11, 5, 0, 2, 2, 2, 1, 1, 1, 357.000
18, 11, 6, 0, 2, 1, 1, 2, 1, 1, 143.000
18, 11, 7, 0, 3, 1, 1, 2, 2, 1, 1203.000
18, 11, 8, 0, 3, 2, 2, 1, 2, 1, 0.000
18, 11, 9, 0, 2, 1, 2, 2, 2, 1, 0.000
18, 11, 10, 0, 1, 1, 2, 2, 1, 2, 423.000
18, 11, 11, 0, 1, 3, 2, 1, 1, 2, 51.000
18, 11, 12, 0, 3, 2, 1, 1, 2, 1, 59.000
18, 11, 13, 0, 2, 3, 2, 2, 2, 1, 665.000
18, 11, 14, 0, 1, 3, 1, 1, 1, 2, 0.000
18, 11, 15, 0, 3, 1, 2, 1, 1, 1, 95.000
18, 11, 16, 0, 1, 2, 1, 1, 1, 2, 245.000
18, 11, 17, 0, 2, 3, 1, 1, 1, 1, 2164.000
18, 11, 18, 0, 2, 2, 1, 2, 1, 1, 157.000
18, 11, 19, 0, 1, 2, 2, 2, 1, 2, 351.000
18, 11, 20, 0, 3, 1, 1, 1, 1, 1, 1722.000
18, 11, 21, 0, 1, 3, 1, 2, 2, 2, 76.000
18, 11, 22, 0, 1, 2, 1, 2, 2, 2, 102.000
18, 11, 23, 0, 2, 2, 1, 1, 2, 1, 148.000
18, 11, 24, 0, 3, 3, 1, 1, 1, 1, 248.000
18, 11, 25, 0, 1, 2, 2, 1, 2, 2, 232.000
18, 11, 26, 0, 3, 3, 2, 1, 1, 1, 20.000
18, 11, 27, 0, 2, 3, 1, 2, 2, 1, 618.000
18, 11, 28, 0, 3, 2, 2, 2, 1, 1, 40.000
18, 11, 29, 0, 3, 3, 2, 2, 2, 1, 1570.000
18, 11, 30, 0, 1, 1, 2, 1, 1, 2, 386.000
18, 11, 31, 0, 3, 1, 2, 2, 1, 1, 0.000
18, 11, 32, 0, 2, 2, 2, 2, 1, 1, 208.000
18, 11, 33, 0, 3, 2, 1, 2, 2, 1, 1496.000
18, 11, 34, 0, 1, 1, 1, 2, 1, 2, 318.000
18, 11, 35, 0, 1, 1, 1, 1, 1, 2, 304.000
18, 11, 36, 0, 1, 3, 2, 2, 1, 2, 428.000
18, 12, 1, 0, 1, 2, 2, 1, 2, 2, 1073.000
18, 12, 2, 0, 3, 1, 2, 1, 1, 1, 371.000
18, 12, 3, 0, 1, 3, 2, 1, 1, 2, 675.000
18, 12, 4, 0, 1, 2, 2, 2, 1, 2, 461.000
18, 12, 5, 0, 3, 2, 1, 2, 2, 1, 27.000
18, 12, 6, 0, 2, 2, 2, 2, 1, 1, 0.000
18, 12, 7, 0, 2, 3, 2, 2, 1, 1, 505.000
18, 12, 8, 0, 3, 1, 1, 2, 2, 1, 373.000
18, 12, 9, 0, 3, 1, 2, 2, 2, 1, 355.000
18, 12, 10, 0, 3, 1, 1, 1, 1, 1, 357.000
18, 12, 11, 0, 3, 3, 2, 1, 2, 1, 0.000
18, 12, 12, 0, 3, 2, 1, 1, 1, 1, 209.000
18, 12, 13, 0, 3, 3, 1, 2, 1, 1, 601.000
18, 12, 14, 0, 2, 1, 2, 1, 2, 1, 323.000
18, 12, 15, 0, 1, 1, 1, 2, 1, 2, 83.000
18, 12, 16, 0, 2, 1, 1, 1, 1, 2, 115.000
18, 12, 17, 0, 1, 2, 1, 2, 1, 2, 180.000
18, 12, 18, 0, 1, 3, 1, 2, 2, 2, 354.000
18, 12, 19, 0, 1, 1, 1, 1, 2, 2, 68.000
18, 12, 20, 0, 3, 3, 2, 2, 2, 1, 0.000
18, 12, 21, 0, 2, 1, 2, 2, 1, 1, 0.000
18, 12, 22, 0, 1, 2, 1, 1, 1, 2, 204.000
18, 12, 23, 0, 2, 3, 1, 1, 2, 1, 276.000
18, 12, 24, 0, 3, 2, 2, 2, 2, 1, 134.000
18, 12, 25, 0, 2, 2, 2, 1, 1, 1, 140.000
18, 12, 26, 0, 1, 1, 2, 1, 1, 2, 338.000
18, 12, 27, 0, 2, 3, 1, 2, 1, 1, 40.000
18, 12, 28, 0, 2, 2, 1, 2, 1, 1, 66.000
18, 12, 29, 0, 1, 3, 2, 2, 2, 2, 0.000
18, 12, 30, 0, 1, 1, 2, 2, 2, 2, 136.000
18, 12, 31, 0, 3, 3, 1, 1, 1, 1, 0.000
18, 12, 32, 0, 1, 3, 1, 1, 1, 2, 1744.000
18, 12, 33, 0, 2, 1, 1, 2, 1, 1, 60.000
18, 12, 34, 0, 2, 2, 1, 1, 1, 1, 2042.000
18, 12, 35, 0, 2, 3, 2, 1, 1, 1, 1316.000
